Week Ending,Provider State,Residents Total Admissions COVID-19,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases
2020-06-07,MT,10.0,5.0,33.0,148.0,2.0,5725.0,3609.0,0.0,0.0,7.0,102.0,0.0,4.0,0.0,250.0,100.0,40.0
2020-06-07,NC,417.0,1614.0,1186.0,1955.0,404.0,45036.0,33097.0,0.0,0.0,902.0,986.0,4.0,91.0,0.0,22042.699999999997,6175.8,3786.6
2020-06-07,ND,23.0,120.0,88.0,442.0,37.0,5757.0,4783.0,0.0,0.0,210.0,503.0,0.0,0.0,0.0,1340.4999999999998,380.40000000000003,399.3
2020-06-07,NE,107.0,347.0,448.0,683.0,96.0,14414.0,10116.0,0.0,0.0,282.0,856.0,0.0,28.0,0.0,6413.400000000001,1734.7000000000003,488.3999999999999
2020-06-07,NH,99.0,737.0,543.0,596.0,180.0,7331.0,5799.0,0.0,0.0,349.0,558.0,1.0,15.0,0.0,9013.399999999998,2514.7000000000003,547.5
2020-06-07,NJ,3564.0,11566.0,3071.0,5749.0,3457.0,51146.0,33417.0,0.0,0.0,6107.0,1706.0,75.0,400.0,15.0,121471.80000000003,38510.60000000001,15446.499999999996
2020-06-07,NM,135.0,251.0,103.0,343.0,79.0,6606.0,4736.0,0.0,0.0,186.0,36.0,1.0,0.0,0.0,4958.6,1711.0000000000002,499.29999999999995
2020-06-07,NV,268.0,516.0,591.0,249.0,107.0,6899.0,4905.0,0.0,0.0,398.0,415.0,2.0,223.0,35.0,9982.900000000001,2706.4,345.09999999999997
2020-06-07,NY,6234.0,10558.0,5815.0,8485.0,4153.0,110009.0,90377.0,0.0,0.0,9077.0,3115.0,47.0,1667.0,303.0,74196.50000000004,28176.79999999998,31693.299999999977
2020-06-07,OH,1109.0,3407.0,1967.0,4398.0,1056.0,85355.0,63665.0,0.0,0.0,1811.0,1559.0,16.0,493.0,38.0,57548.30000000003,18720.0,8997.700000000003
2020-06-07,OK,163.0,418.0,243.0,549.0,87.0,27005.0,16230.0,0.0,0.0,300.0,333.0,1.0,52.0,0.0,9382.800000000001,2053.2000000000003,587.4000000000002
2020-06-07,OR,126.0,137.0,346.0,351.0,28.0,9395.0,6581.0,0.0,0.0,71.0,282.0,0.0,0.0,0.0,2520.9,554.7,116.19999999999999
2020-06-07,PA,2537.0,8896.0,5251.0,9430.0,2729.0,84981.0,64274.0,0.0,0.0,3909.0,3255.0,14.0,319.0,47.0,96200.69999999997,31961.60000000001,11487.099999999997
2020-06-07,PR,0.0,0.0,0.0,0.0,0.0,141.0,47.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0
2020-06-07,RI,276.0,1459.0,410.0,784.0,478.0,8454.0,6100.0,0.0,0.0,762.0,231.0,5.0,15.0,0.0,20383.5,6824.9,1539.1000000000001
2020-06-07,SC,275.0,1126.0,690.0,1195.0,218.0,19830.0,16317.0,0.0,0.0,682.0,652.0,4.0,22.0,0.0,15611.400000000005,3395.3999999999996,954.8000000000001
2020-06-07,SD,35.0,37.0,161.0,235.0,24.0,6508.0,5303.0,0.0,0.0,111.0,353.0,0.0,5.0,4.0,550.6,200.4,348.6
2020-06-07,TN,238.0,504.0,637.0,1989.0,105.0,35664.0,24688.0,0.0,0.0,366.0,670.0,0.0,189.0,43.0,6036.500000000001,1302.4000000000003,818.3000000000001
2020-06-07,TX,576.0,2749.0,1486.0,3102.0,463.0,130343.0,79981.0,0.0,0.0,1806.0,1245.0,5.0,399.0,127.0,45509.70000000005,7889.100000000001,4439.4000000000015
2020-06-07,UT,88.0,105.0,123.0,109.0,17.0,7533.0,5001.0,0.0,0.0,122.0,218.0,0.0,144.0,0.0,2112.8,484.3,294.9
2020-06-07,VA,548.0,1700.0,1398.0,1411.0,425.0,31550.0,24161.0,0.0,0.0,1055.0,1273.0,4.0,133.0,32.0,23543.600000000006,6607.499999999997,3139.7000000000003
2020-06-07,VT,9.0,96.0,194.0,239.0,32.0,2938.0,2196.0,0.0,0.0,62.0,198.0,0.0,9.0,0.0,1376.3000000000002,456.3,66.3
2020-06-07,WA,339.0,831.0,638.0,740.0,239.0,18963.0,13481.0,0.0,0.0,530.0,639.0,0.0,163.0,15.0,14428.000000000002,4446.5,2079.2999999999993
2020-06-07,WI,288.0,733.0,750.0,1574.0,133.0,27932.0,19816.0,0.0,0.0,494.0,1432.0,1.0,120.0,9.0,13033.099999999997,2534.2999999999997,1145.8999999999999
2020-06-07,WV,33.0,227.0,168.0,734.0,40.0,10504.0,8663.0,0.0,0.0,164.0,175.0,0.0,0.0,0.0,3624.1,643.5999999999999,97.5
2020-06-07,WY,10.0,16.0,22.0,98.0,3.0,2854.0,2164.0,0.0,0.0,14.0,72.0,0.0,0.0,0.0,275.9,51.7,18.8
2020-06-14,AK,1.0,19.0,23.0,21.0,2.0,830.0,655.0,0.0,0.0,23.0,47.0,0.0,0.0,0.0,923.8000000000001,95.2,11.1
2020-06-14,AL,350.0,1587.0,1251.0,1581.0,313.0,26292.0,20402.0,0.0,0.0,1055.0,1556.0,5.0,25.0,0.0,22025.500000000007,4926.899999999999,1630.8999999999994
2020-06-14,AR,75.0,523.0,810.0,958.0,70.0,23499.0,15974.0,0.0,0.0,376.0,529.0,1.0,0.0,0.0,9788.9,1564.2,339.9
2020-06-14,AZ,580.0,745.0,507.0,873.0,170.0,15787.0,10408.0,0.0,0.0,548.0,577.0,1.0,273.0,13.0,13544.199999999993,2369.3,1761.6999999999998
2020-06-14,CA,3839.0,8410.0,9216.0,6973.0,1993.0,114618.0,88553.0,0.0,0.0,5758.0,5037.0,43.0,3026.0,384.0,115146.60000000011,28941.2,21797.59999999997
2020-06-14,CO,429.0,1075.0,829.0,1312.0,422.0,20108.0,14580.0,0.0,0.0,859.0,784.0,5.0,27.0,3.0,16724.3,6832.299999999999,3157.800000000001
2020-06-14,CT,1743.0,6188.0,2473.0,3470.0,1788.0,24389.0,17525.0,0.0,0.0,2719.0,1244.0,12.0,44.0,0.0,72537.39999999997,21054.89999999999,5041.4
2020-06-14,DC,201.0,467.0,260.0,189.0,84.0,2480.0,1811.0,0.0,0.0,235.0,80.0,6.0,13.0,0.0,4556.0,999.5,429.8
2020-06-14,DE,213.0,723.0,307.0,412.0,224.0,4850.0,3347.0,0.0,0.0,370.0,236.0,1.0,7.0,0.0,8385.5,2960.8999999999996,1034.7
2020-06-14,FL,1445.0,2843.0,1887.0,3230.0,787.0,80391.0,64198.0,0.0,0.0,2447.0,1902.0,1.0,168.0,18.0,33162.39999999998,9282.9,7766.100000000002
2020-06-14,GA,1047.0,3398.0,2319.0,2081.0,677.0,37949.0,28777.0,0.0,0.0,1848.0,1289.0,4.0,118.0,19.0,42339.200000000026,8696.399999999998,7182.3
2020-06-14,GU,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,HI,1.0,1.0,150.0,125.0,0.0,4181.0,3499.0,0.0,0.0,4.0,140.0,0.0,90.0,20.0,4.9,0.0,0.0
2020-06-14,IA,248.0,947.0,1239.0,1391.0,295.0,28794.0,21114.0,0.0,0.0,705.0,1864.0,12.0,93.0,19.0,19691.100000000002,6118.6,3218.3
2020-06-14,ID,10.0,58.0,57.0,163.0,15.0,5921.0,3834.0,0.0,0.0,66.0,106.0,0.0,20.0,0.0,1625.1,437.20000000000005,49.4
2020-06-14,IL,3503.0,8004.0,3993.0,5340.0,2264.0,87319.0,56792.0,0.0,0.0,4894.0,3285.0,37.0,392.0,67.0,92860.80000000005,27559.699999999997,14593.400000000003
2020-06-14,IN,734.0,3028.0,1445.0,2022.0,924.0,41930.0,33796.0,0.0,0.0,1659.0,1073.0,14.0,212.0,9.0,48900.600000000006,16647.39999999999,8299.100000000002
2020-06-14,KS,127.0,285.0,504.0,726.0,78.0,20692.0,15985.0,0.0,0.0,257.0,840.0,0.0,25.0,0.0,4995.999999999999,1437.6000000000004,1240.8000000000002
2020-06-14,KY,421.0,1105.0,696.0,1118.0,255.0,26235.0,20656.0,0.0,0.0,603.0,736.0,6.0,227.0,0.0,16581.6,4098.800000000001,1426.9
2020-06-14,LA,1128.0,3203.0,905.0,2179.0,926.0,33291.0,22680.0,0.0,0.0,1901.0,709.0,16.0,159.0,30.0,40955.90000000001,12345.400000000007,7040.399999999999
2020-06-14,MA,2701.0,10018.0,3288.0,5244.0,3245.0,42641.0,29481.0,0.0,0.0,5567.0,1537.0,20.0,93.0,8.0,131828.70000000004,43087.7,18809.499999999996
2020-06-14,MD,1121.0,4054.0,1179.0,2328.0,976.0,26776.0,19511.0,0.0,0.0,2176.0,994.0,12.0,338.0,2.0,44211.10000000002,10805.400000000003,5757.0
2020-06-14,ME,28.0,143.0,287.0,408.0,24.0,6609.0,5429.0,0.0,0.0,126.0,377.0,0.0,7.0,0.0,2641.399999999999,429.9,86.6
2020-06-14,MI,2154.0,3327.0,1721.0,4191.0,1336.0,39470.0,31452.0,0.0,0.0,2554.0,3995.0,31.0,264.0,0.0,42532.49999999999,17949.800000000007,9345.400000000005
2020-06-14,MN,490.0,1545.0,1167.0,1979.0,482.0,27256.0,20963.0,0.0,0.0,1151.0,2067.0,6.0,53.0,40.0,20019.6,6460.2,3091.7
2020-06-14,MO,459.0,1501.0,1329.0,1871.0,389.0,53989.0,35275.0,0.0,0.0,664.0,1129.0,3.0,3.0,0.0,20306.200000000004,5253.399999999999,5592.4000000000015
2020-06-14,MS,228.0,1600.0,773.0,781.0,375.0,17838.0,14345.0,0.0,0.0,964.0,851.0,8.0,29.0,0.0,26657.499999999996,6512.500000000001,3068.399999999999
2020-06-14,MT,16.0,5.0,39.0,160.0,2.0,5725.0,3633.0,0.0,0.0,7.0,113.0,0.0,0.0,0.0,250.0,100.0,40.0
2020-06-14,NC,505.0,1824.0,1292.0,2196.0,467.0,44430.0,32986.0,0.0,0.0,1040.0,1112.0,11.0,91.0,0.0,24584.500000000004,7228.399999999998,3776.0
2020-06-14,ND,27.0,124.0,93.0,472.0,38.0,5757.0,4788.0,0.0,0.0,217.0,533.0,0.0,0.0,0.0,1376.9,385.80000000000007,379.09999999999997
2020-06-14,NE,121.0,352.0,470.0,748.0,106.0,14538.0,10179.0,0.0,0.0,307.0,946.0,0.0,28.0,0.0,7496.500000000001,2330.2,649.6999999999999
2020-06-14,NH,110.0,826.0,611.0,670.0,211.0,7331.0,5772.0,0.0,0.0,403.0,621.0,2.0,15.0,0.0,9887.399999999998,2801.3,565.1
2020-06-14,NJ,3907.0,11877.0,3179.0,6083.0,3581.0,51316.0,33144.0,0.0,0.0,6370.0,1843.0,82.0,401.0,13.0,124094.39999999998,39241.30000000001,15244.899999999998
2020-06-14,NM,151.0,261.0,111.0,386.0,87.0,6606.0,4719.0,0.0,0.0,199.0,41.0,1.0,0.0,0.0,5248.599999999999,2025.0,581.1000000000001
2020-06-14,NV,283.0,530.0,659.0,270.0,111.0,6898.0,5010.0,0.0,0.0,411.0,434.0,2.0,224.0,48.0,7236.200000000001,2302.7,453.70000000000005
2020-06-14,NY,6806.0,11367.0,6035.0,9047.0,4338.0,110846.0,86477.0,0.0,0.0,10087.0,3242.0,47.0,1664.0,279.0,80073.20000000006,29991.400000000012,27804.59999999999
2020-06-14,OH,1297.0,3718.0,2147.0,4872.0,1126.0,83771.0,64136.0,0.0,0.0,1930.0,1692.0,18.0,535.0,36.0,61967.600000000035,19607.299999999996,9414.500000000002
2020-06-14,OK,184.0,448.0,273.0,621.0,92.0,27323.0,16489.0,0.0,0.0,343.0,365.0,2.0,52.0,0.0,9921.7,2121.8,564.7
2020-06-14,OR,137.0,146.0,390.0,425.0,36.0,9395.0,6612.0,0.0,0.0,108.0,319.0,0.0,6.0,0.0,2641.7000000000003,782.1,126.3
2020-06-14,PA,2769.0,9243.0,5672.0,10571.0,2842.0,85121.0,64390.0,0.0,0.0,4075.0,3607.0,15.0,319.0,37.0,100103.39999999997,33543.600000000006,11461.299999999997
2020-06-14,PR,0.0,0.0,0.0,0.0,0.0,182.0,77.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0
2020-06-14,RI,321.0,1508.0,427.0,841.0,494.0,8454.0,6088.0,0.0,0.0,781.0,244.0,5.0,15.0,0.0,21187.3,7113.3,1513.3999999999999
2020-06-14,SC,328.0,1245.0,839.0,1283.0,238.0,19830.0,15966.0,0.0,0.0,792.0,740.0,5.0,22.0,0.0,16779.600000000002,3644.5,1036.8000000000002
2020-06-14,SD,44.0,48.0,172.0,260.0,26.0,6511.0,5342.0,0.0,0.0,122.0,382.0,0.0,5.0,4.0,817.3,231.1,367.9
2020-06-14,TN,274.0,568.0,683.0,2128.0,113.0,35780.0,24746.0,0.0,0.0,395.0,708.0,0.0,187.0,43.0,6464.299999999999,1353.6,821.9
2020-06-14,TX,718.0,3064.0,1576.0,3483.0,513.0,131395.0,80537.0,0.0,0.0,2159.0,1387.0,5.0,394.0,127.0,56500.500000000015,8772.900000000007,4585.700000000002
2020-06-14,UT,99.0,113.0,135.0,137.0,23.0,7656.0,5055.0,0.0,0.0,137.0,256.0,0.0,144.0,0.0,2242.6,637.4,329.09999999999997
2020-06-14,VA,625.0,1809.0,1559.0,1550.0,459.0,31135.0,24147.0,0.0,0.0,1179.0,1361.0,6.0,133.0,37.0,26460.299999999996,9833.999999999998,4327.100000000001
2020-06-14,VT,9.0,96.0,214.0,246.0,32.0,2938.0,2203.0,0.0,0.0,62.0,210.0,0.0,9.0,0.0,1361.0,451.1,66.3
2020-06-14,WA,375.0,891.0,691.0,816.0,251.0,18942.0,13238.0,0.0,0.0,585.0,693.0,0.0,166.0,16.0,15239.399999999998,4555.500000000002,1959.2999999999995
2020-06-14,WI,352.0,759.0,806.0,1850.0,152.0,27983.0,19855.0,0.0,0.0,547.0,1566.0,1.0,120.0,9.0,13305.7,2855.0000000000005,1341.0999999999997
2020-06-14,WV,43.0,229.0,174.0,779.0,40.0,10507.0,8844.0,0.0,0.0,165.0,208.0,0.0,0.0,0.0,3623.3999999999996,641.0,97.2
2020-06-14,WY,10.0,16.0,26.0,110.0,3.0,2889.0,2182.0,0.0,0.0,15.0,81.0,0.0,0.0,0.0,275.9,51.7,18.8
2020-06-21,AK,1.0,20.0,26.0,21.0,2.0,830.0,662.0,0.0,0.0,23.0,49.0,0.0,0.0,0.0,1021.4,100.0,10.5
2020-06-21,AL,391.0,1885.0,1337.0,1691.0,339.0,26409.0,20606.0,0.0,0.0,1284.0,1696.0,6.0,25.0,0.0,25355.600000000006,5086.399999999998,1671.0000000000005
2020-06-21,AR,83.0,611.0,953.0,1055.0,89.0,23499.0,15930.0,0.0,0.0,451.0,601.0,1.0,0.0,0.0,11665.4,1966.2000000000003,407.5
2020-06-21,AZ,689.0,939.0,617.0,953.0,204.0,15787.0,10332.0,0.0,0.0,683.0,673.0,1.0,281.0,12.0,18434.600000000013,2869.9,2287.1999999999994
2020-06-21,CA,4339.0,9284.0,10429.0,7627.0,2207.0,114652.0,88496.0,0.0,0.0,6496.0,5554.0,51.0,3083.0,369.0,126487.29999999999,30900.300000000003,20185.199999999986
2020-06-21,CO,452.0,1114.0,866.0,1414.0,445.0,20108.0,14556.0,0.0,0.0,882.0,817.0,5.0,25.0,2.0,17176.90000000001,7037.4000000000015,2931.3
2020-06-21,CT,1874.0,6260.0,2536.0,3628.0,1820.0,24389.0,17485.0,0.0,0.0,2797.0,1269.0,12.0,44.0,0.0,73813.5,21501.899999999994,4990.700000000001
2020-06-21,DC,220.0,468.0,264.0,199.0,91.0,2594.0,1909.0,0.0,0.0,239.0,81.0,6.0,20.0,0.0,4490.5,1101.3999999999999,471.70000000000005
2020-06-21,DE,237.0,735.0,316.0,440.0,232.0,4850.0,3372.0,0.0,0.0,390.0,245.0,1.0,7.0,0.0,8397.9,3097.8,1104.0
2020-06-21,FL,1715.0,3190.0,2194.0,3652.0,847.0,80665.0,64208.0,0.0,0.0,2894.0,2127.0,1.0,196.0,19.0,36444.400000000016,9955.400000000007,8238.2
2020-06-21,GA,1169.0,3666.0,2553.0,2261.0,748.0,38008.0,29381.0,0.0,0.0,1989.0,1338.0,7.0,118.0,20.0,46065.80000000001,9571.199999999997,7869.500000000003
2020-06-21,GU,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,HI,1.0,8.0,158.0,137.0,0.0,4223.0,3460.0,0.0,0.0,8.0,162.0,0.0,111.0,20.0,35.9,0.0,0.0
2020-06-21,IA,279.0,987.0,1371.0,1505.0,308.0,28794.0,21136.0,0.0,0.0,751.0,2054.0,12.0,104.0,19.0,20430.099999999995,6342.500000000001,3483.1
2020-06-21,ID,11.0,58.0,62.0,184.0,15.0,5921.0,3804.0,0.0,0.0,73.0,158.0,0.0,20.0,0.0,1602.8,436.3,49.4
2020-06-21,IL,3820.0,8407.0,4210.0,5801.0,2417.0,87333.0,56980.0,0.0,0.0,5230.0,3402.0,37.0,377.0,68.0,97417.39999999994,29294.100000000006,16211.600000000006
2020-06-21,IN,795.0,3152.0,1544.0,2293.0,1005.0,41171.0,33601.0,0.0,0.0,1890.0,1130.0,15.0,194.0,10.0,50329.50000000002,18632.600000000006,8225.200000000003
2020-06-21,KS,136.0,317.0,561.0,808.0,85.0,20692.0,16025.0,0.0,0.0,307.0,904.0,0.0,25.0,0.0,5402.099999999999,1517.7,1227.6000000000001
2020-06-21,KY,471.0,1218.0,742.0,1237.0,272.0,26378.0,20891.0,0.0,0.0,682.0,817.0,6.0,227.0,0.0,17810.600000000006,4478.500000000001,1545.9999999999998
2020-06-21,LA,1228.0,3417.0,939.0,2372.0,988.0,33289.0,22734.0,0.0,0.0,2126.0,763.0,17.0,159.0,32.0,42387.90000000003,12527.600000000004,7061.6
2020-06-21,MA,2866.0,10154.0,3396.0,5467.0,3345.0,42700.0,30397.0,0.0,0.0,5624.0,1602.0,20.0,105.0,8.0,134642.69999999995,44465.900000000016,19434.8
2020-06-21,MD,1232.0,4174.0,1240.0,2527.0,1039.0,26816.0,19673.0,0.0,0.0,2264.0,1050.0,16.0,341.0,0.0,44833.29999999998,11526.800000000005,6061.2
2020-06-21,ME,34.0,158.0,309.0,434.0,25.0,6611.0,5459.0,0.0,0.0,133.0,416.0,0.0,7.0,0.0,2820.9000000000005,436.09999999999997,81.6
2020-06-21,MI,2263.0,3371.0,1800.0,4865.0,1362.0,39538.0,31592.0,0.0,0.0,2623.0,4325.0,31.0,267.0,7.0,42894.100000000006,18139.600000000002,9665.000000000004
2020-06-21,MN,535.0,1585.0,1253.0,2160.0,526.0,27293.0,21489.0,0.0,0.0,1200.0,2298.0,6.0,53.0,40.0,19784.299999999996,6682.499999999999,3342.2000000000003
2020-06-21,MO,500.0,1578.0,1456.0,2074.0,412.0,54079.0,35342.0,0.0,0.0,747.0,1219.0,3.0,3.0,0.0,20930.800000000003,5477.099999999999,5652.9000000000015
2020-06-21,MS,290.0,1716.0,893.0,867.0,406.0,17842.0,14317.0,0.0,0.0,1050.0,929.0,9.0,29.0,0.0,29486.0,7216.500000000001,2803.0999999999995
2020-06-21,MT,19.0,5.0,45.0,176.0,2.0,5725.0,3639.0,0.0,0.0,7.0,129.0,0.0,0.0,0.0,250.0,100.0,40.0
2020-06-21,NC,572.0,1922.0,1426.0,2379.0,496.0,44494.0,33207.0,0.0,0.0,1149.0,1253.0,11.0,91.0,0.0,26030.3,7821.499999999997,3675.0
2020-06-21,ND,31.0,125.0,105.0,504.0,38.0,5757.0,4786.0,0.0,0.0,227.0,560.0,0.0,0.0,0.0,1395.1999999999998,380.0,379.09999999999997
2020-06-21,NE,136.0,371.0,495.0,819.0,110.0,14538.0,10210.0,0.0,0.0,328.0,1034.0,0.0,27.0,0.0,7824.100000000001,2487.4,672.0000000000001
2020-06-21,NH,126.0,903.0,683.0,723.0,223.0,7331.0,5751.0,0.0,0.0,432.0,681.0,2.0,15.0,0.0,10673.500000000004,2842.1,558.8
2020-06-21,NJ,4209.0,12094.0,3238.0,6288.0,3663.0,51316.0,33248.0,0.0,0.0,6522.0,1890.0,83.0,394.0,15.0,126155.80000000006,39837.79999999998,16516.599999999995
2020-06-21,NM,174.0,262.0,117.0,417.0,92.0,6740.0,4814.0,0.0,0.0,214.0,46.0,1.0,0.0,0.0,5165.700000000001,2161.2,690.5
2020-06-21,NV,297.0,541.0,740.0,283.0,113.0,6898.0,5028.0,0.0,0.0,423.0,455.0,2.0,224.0,35.0,7202.5,2228.0,411.70000000000005
2020-06-21,NY,7312.0,11811.0,6207.0,9495.0,4408.0,111587.0,86987.0,0.0,0.0,10988.0,3315.0,48.0,1671.0,256.0,81690.9,30202.700000000004,27247.699999999983
2020-06-21,OH,1439.0,3914.0,2275.0,5253.0,1181.0,83776.0,64351.0,0.0,0.0,2089.0,1824.0,18.0,542.0,32.0,65585.40000000001,22578.899999999998,10113.900000000001
2020-06-21,OK,205.0,478.0,316.0,718.0,104.0,27268.0,16447.0,0.0,0.0,361.0,414.0,2.0,54.0,0.0,10575.400000000001,2351.2999999999997,656.2999999999998
2020-06-21,OR,160.0,157.0,419.0,501.0,41.0,9396.0,6593.0,0.0,0.0,133.0,355.0,0.0,6.0,0.0,3010.3999999999996,951.5000000000001,232.2
2020-06-21,PA,2963.0,9597.0,6090.0,11588.0,2930.0,85240.0,64629.0,0.0,0.0,4313.0,3897.0,17.0,318.0,36.0,103335.29999999997,34206.59999999999,11626.999999999996
2020-06-21,PR,0.0,0.0,0.0,0.0,0.0,182.0,74.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0
2020-06-21,RI,355.0,1545.0,447.0,871.0,507.0,8454.0,6096.0,0.0,0.0,795.0,255.0,5.0,15.0,0.0,21631.600000000013,7228.4,1517.0999999999995
2020-06-21,SC,377.0,1403.0,941.0,1382.0,261.0,19840.0,15923.0,0.0,0.0,876.0,868.0,5.0,22.0,0.0,18422.899999999998,3885.2,1077.7000000000003
2020-06-21,SD,52.0,66.0,188.0,290.0,29.0,6511.0,5334.0,0.0,0.0,134.0,417.0,0.0,5.0,4.0,1361.8,301.5,391.2
2020-06-21,TN,302.0,667.0,715.0,2283.0,127.0,35912.0,24846.0,0.0,0.0,466.0,760.0,0.0,188.0,40.0,7472.3,1530.7000000000003,972.9
2020-06-21,TX,869.0,3635.0,1733.0,3917.0,603.0,131747.0,80731.0,0.0,0.0,2704.0,1638.0,8.0,389.0,121.0,64849.10000000003,10135.699999999999,4808.700000000001
2020-06-21,UT,120.0,147.0,185.0,158.0,29.0,7665.0,5096.0,0.0,0.0,210.0,322.0,0.0,144.0,0.0,2495.2000000000003,612.8,342.6
2020-06-21,VA,688.0,1966.0,1698.0,1681.0,500.0,31169.0,24328.0,0.0,0.0,1254.0,1455.0,9.0,139.0,33.0,27376.000000000007,7699.2,4528.0
2020-06-21,VT,12.0,96.0,234.0,259.0,33.0,2938.0,2203.0,0.0,0.0,62.0,228.0,0.0,9.0,0.0,1345.9,456.6,68.0
2020-06-21,WA,402.0,935.0,775.0,877.0,256.0,18978.0,13307.0,0.0,0.0,633.0,741.0,2.0,167.0,16.0,15896.099999999995,4676.3,1910.3999999999999
2020-06-21,WI,401.0,786.0,863.0,2085.0,170.0,28033.0,19897.0,0.0,0.0,596.0,1709.0,1.0,120.0,0.0,13979.499999999996,3123.9999999999995,1471.7999999999997
2020-06-21,WV,52.0,231.0,183.0,816.0,42.0,10507.0,8830.0,0.0,0.0,166.0,233.0,0.0,0.0,0.0,3696.2999999999997,688.1999999999999,101.8
2020-06-21,WY,11.0,16.0,27.0,123.0,5.0,2889.0,2184.0,0.0,0.0,15.0,90.0,0.0,0.0,0.0,285.7,89.3,31.3
2020-06-28,AK,4.0,20.0,31.0,22.0,2.0,830.0,662.0,0.0,0.0,24.0,53.0,0.0,0.0,0.0,1071.4,105.3,10.5
2020-06-28,AL,452.0,2255.0,1434.0,1838.0,375.0,26511.0,20544.0,0.0,0.0,1581.0,1833.0,6.0,25.0,2.0,29649.0,5531.000000000003,1925.5999999999992
2020-06-28,AR,104.0,797.0,1071.0,1156.0,110.0,23499.0,15767.0,0.0,0.0,559.0,704.0,2.0,0.0,0.0,14383.2,2321.7000000000003,527.7
2020-06-28,AZ,810.0,1259.0,736.0,1036.0,243.0,15787.0,10249.0,0.0,0.0,924.0,834.0,2.0,280.0,11.0,27903.5,3504.6000000000004,2357.4000000000005
2020-06-28,CA,4883.0,10280.0,11752.0,8174.0,2363.0,114799.0,88155.0,0.0,0.0,7422.0,6148.0,53.0,3078.0,344.0,141490.29999999993,33048.40000000001,21572.99999999997
2020-06-28,CO,479.0,1148.0,902.0,1496.0,457.0,20108.0,14566.0,0.0,0.0,909.0,859.0,5.0,26.0,2.0,17638.600000000006,7138.9,2913.2
2020-06-28,CT,1988.0,6305.0,2607.0,3772.0,1843.0,24389.0,17554.0,0.0,0.0,2849.0,1296.0,12.0,44.0,0.0,73973.50000000001,21738.000000000004,5021.500000000001
2020-06-28,DC,233.0,468.0,267.0,205.0,92.0,2588.0,1929.0,0.0,0.0,243.0,84.0,6.0,21.0,0.0,4459.4,1110.5,480.1
2020-06-28,DE,250.0,740.0,326.0,450.0,232.0,4824.0,3405.0,0.0,0.0,398.0,255.0,1.0,7.0,0.0,8270.2,2661.8,1123.5
2020-06-28,FL,2042.0,3788.0,2499.0,4035.0,922.0,80826.0,64430.0,0.0,0.0,3575.0,2476.0,1.0,198.0,18.0,42337.50000000001,10681.299999999997,8537.9
2020-06-28,GA,1282.0,3876.0,2759.0,2453.0,813.0,38068.0,28944.0,0.0,0.0,2170.0,1486.0,8.0,118.0,11.0,48953.100000000006,10405.300000000003,8316.3
2020-06-28,GU,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,HI,2.0,11.0,179.0,145.0,0.0,4223.0,3464.0,0.0,0.0,9.0,183.0,0.0,111.0,20.0,50.800000000000004,0.0,0.0
2020-06-28,IA,306.0,1004.0,1520.0,1609.0,313.0,28794.0,21148.0,0.0,0.0,791.0,2241.0,12.0,105.0,19.0,21227.299999999992,6838.000000000001,3595.600000000001
2020-06-28,ID,13.0,63.0,75.0,197.0,15.0,5923.0,3869.0,0.0,0.0,89.0,200.0,0.0,19.0,0.0,1784.8999999999999,434.2,49.4
2020-06-28,IL,4055.0,8705.0,4415.0,6169.0,2505.0,87208.0,57076.0,0.0,0.0,5414.0,3530.0,39.0,377.0,54.0,100178.3000000001,30097.599999999995,17075.2
2020-06-28,IN,854.0,3304.0,1614.0,2528.0,1060.0,41225.0,33554.0,0.0,0.0,2110.0,1174.0,15.0,208.0,11.0,52098.900000000016,19872.800000000007,8081.900000000001
2020-06-28,KS,155.0,359.0,603.0,889.0,95.0,20692.0,15965.0,0.0,0.0,348.0,1026.0,0.0,25.0,0.0,6548.900000000001,1650.2,649.8999999999999
2020-06-28,KY,520.0,1433.0,803.0,1347.0,281.0,26236.0,20862.0,0.0,0.0,809.0,893.0,6.0,227.0,0.0,20372.2,4450.0,1514.1
