Provider State,Week Ending,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths
ID,2020-09-20,19.0,135.0,25.0,664.0,7.0,365.0,23.0,486.0,4.0,100.0,39.0,644.0,29.0,764.0,0.0,0.0
ID,2020-09-27,14.0,149.0,78.0,742.0,15.0,380.0,26.0,512.0,8.0,108.0,90.0,734.0,32.0,796.0,0.0,0.0
ID,2020-10-04,7.0,156.0,28.0,770.0,2.0,382.0,15.0,527.0,6.0,114.0,52.0,786.0,17.0,813.0,0.0,0.0
ID,2020-10-11,4.0,160.0,21.0,791.0,37.0,419.0,17.0,544.0,2.0,116.0,73.0,859.0,35.0,848.0,0.0,0.0
ID,2020-10-18,7.0,167.0,30.0,821.0,17.0,436.0,16.0,560.0,4.0,120.0,63.0,922.0,35.0,883.0,0.0,0.0
ID,2020-10-25,13.0,180.0,57.0,878.0,20.0,456.0,19.0,579.0,1.0,121.0,92.0,1014.0,50.0,933.0,0.0,0.0
ID,2020-11-01,17.0,197.0,47.0,925.0,5.0,461.0,19.0,598.0,13.0,134.0,79.0,1093.0,26.0,959.0,0.0,0.0
IL,2020-05-24,2255.0,2255.0,6340.0,6340.0,3067.0,3067.0,3891.0,3891.0,1591.0,1591.0,3592.0,3592.0,2547.0,2547.0,20.0,20.0
IL,2020-05-31,498.0,2753.0,732.0,7072.0,463.0,3530.0,565.0,4456.0,273.0,1864.0,544.0,4136.0,338.0,2885.0,6.0,26.0
IL,2020-06-07,450.0,3203.0,548.0,7620.0,330.0,3860.0,490.0,4946.0,242.0,2106.0,417.0,4553.0,218.0,3103.0,6.0,32.0
IL,2020-06-14,363.0,3566.0,463.0,8083.0,200.0,4060.0,427.0,5373.0,180.0,2286.0,334.0,4887.0,185.0,3288.0,5.0,37.0
IL,2020-06-21,322.0,3888.0,410.0,8493.0,217.0,4277.0,463.0,5836.0,155.0,2441.0,343.0,5230.0,117.0,3405.0,0.0,37.0
IL,2020-06-28,242.0,4130.0,301.0,8794.0,205.0,4482.0,372.0,6208.0,89.0,2530.0,186.0,5416.0,128.0,3533.0,2.0,39.0
IL,2020-07-05,217.0,4347.0,265.0,9059.0,117.0,4599.0,384.0,6592.0,85.0,2615.0,199.0,5615.0,108.0,3641.0,2.0,41.0
IL,2020-07-12,161.0,4508.0,179.0,9238.0,156.0,4755.0,374.0,6966.0,72.0,2687.0,194.0,5809.0,166.0,3807.0,1.0,42.0
IL,2020-07-19,151.0,4659.0,146.0,9384.0,127.0,4882.0,321.0,7287.0,41.0,2728.0,240.0,6049.0,239.0,4046.0,2.0,44.0
IL,2020-07-26,143.0,4802.0,138.0,9522.0,117.0,4999.0,297.0,7584.0,37.0,2765.0,212.0,6261.0,184.0,4230.0,0.0,44.0
IL,2020-08-02,95.0,4897.0,201.0,9723.0,154.0,5153.0,324.0,7908.0,34.0,2799.0,226.0,6487.0,204.0,4434.0,0.0,44.0
IL,2020-08-09,118.0,5015.0,249.0,9972.0,161.0,5314.0,344.0,8252.0,48.0,2847.0,299.0,6786.0,229.0,4663.0,0.0,44.0
IL,2020-08-16,121.0,5136.0,362.0,10334.0,178.0,5492.0,334.0,8586.0,42.0,2889.0,346.0,7132.0,173.0,4836.0,0.0,44.0
IL,2020-08-23,116.0,5252.0,341.0,10675.0,126.0,5618.0,352.0,8938.0,54.0,2943.0,345.0,7477.0,210.0,5046.0,0.0,44.0
IL,2020-08-30,110.0,5362.0,299.0,10974.0,95.0,5713.0,349.0,9287.0,51.0,2994.0,299.0,7776.0,170.0,5216.0,1.0,45.0
IL,2020-09-06,117.0,5479.0,340.0,11314.0,129.0,5842.0,346.0,9633.0,52.0,3046.0,355.0,8131.0,213.0,5429.0,0.0,45.0
IL,2020-09-13,103.0,5582.0,272.0,11586.0,112.0,5954.0,308.0,9941.0,39.0,3085.0,302.0,8433.0,145.0,5574.0,1.0,46.0
IL,2020-09-20,131.0,5713.0,310.0,11896.0,129.0,6083.0,335.0,10276.0,46.0,3131.0,321.0,8754.0,130.0,5704.0,0.0,46.0
IL,2020-09-27,148.0,5861.0,300.0,12195.0,149.0,6232.0,342.0,10611.0,53.0,3184.0,325.0,9079.0,167.0,5871.0,0.0,46.0
IL,2020-10-04,143.0,6004.0,330.0,12525.0,158.0,6390.0,337.0,10948.0,76.0,3260.0,313.0,9391.0,216.0,6087.0,0.0,46.0
IL,2020-10-11,147.0,6151.0,474.0,12999.0,265.0,6655.0,348.0,11296.0,59.0,3319.0,381.0,9772.0,220.0,6307.0,1.0,47.0
IL,2020-10-18,173.0,6324.0,695.0,13694.0,272.0,6927.0,391.0,11687.0,95.0,3414.0,634.0,10406.0,246.0,6553.0,3.0,50.0
IL,2020-10-25,206.0,6530.0,678.0,14372.0,260.0,7187.0,387.0,12074.0,106.0,3520.0,684.0,11090.0,251.0,6804.0,0.0,50.0
IL,2020-11-01,230.0,6760.0,898.0,15270.0,291.0,7478.0,363.0,12437.0,125.0,3645.0,862.0,11952.0,317.0,7121.0,1.0,51.0
IN,2020-05-24,483.0,483.0,2266.0,2266.0,945.0,945.0,1292.0,1292.0,648.0,648.0,1145.0,1145.0,795.0,795.0,10.0,10.0
IN,2020-05-31,88.0,571.0,258.0,2524.0,259.0,1204.0,230.0,1522.0,99.0,747.0,182.0,1327.0,138.0,933.0,3.0,13.0
IN,2020-06-07,86.0,657.0,260.0,2784.0,122.0,1326.0,256.0,1778.0,104.0,851.0,159.0,1486.0,77.0,1010.0,0.0,13.0
IN,2020-06-14,73.0,730.0,235.0,3019.0,119.0,1445.0,241.0,2019.0,68.0,919.0,170.0,1656.0,63.0,1073.0,1.0,14.0
IN,2020-06-21,60.0,790.0,123.0,3142.0,99.0,1544.0,270.0,2289.0,81.0,1000.0,231.0,1887.0,57.0,1130.0,1.0,15.0
IN,2020-06-28,58.0,848.0,152.0,3294.0,70.0,1614.0,235.0,2524.0,55.0,1055.0,220.0,2107.0,44.0,1174.0,0.0,15.0
IN,2020-07-05,46.0,894.0,133.0,3427.0,74.0,1688.0,303.0,2827.0,111.0,1166.0,138.0,2245.0,53.0,1227.0,0.0,15.0
IN,2020-07-12,57.0,951.0,188.0,3615.0,50.0,1738.0,279.0,3106.0,106.0,1272.0,106.0,2351.0,89.0,1316.0,0.0,15.0
IN,2020-07-19,52.0,1003.0,94.0,3709.0,109.0,1847.0,219.0,3325.0,63.0,1335.0,142.0,2493.0,126.0,1442.0,0.0,15.0
IN,2020-07-26,34.0,1037.0,120.0,3829.0,92.0,1939.0,201.0,3526.0,73.0,1408.0,198.0,2691.0,125.0,1567.0,0.0,15.0
IN,2020-08-02,28.0,1065.0,110.0,3939.0,65.0,2004.0,174.0,3700.0,28.0,1436.0,123.0,2814.0,99.0,1666.0,0.0,15.0
IN,2020-08-09,59.0,1124.0,227.0,4166.0,54.0,2058.0,166.0,3866.0,24.0,1460.0,168.0,2982.0,132.0,1798.0,0.0,15.0
IN,2020-08-16,47.0,1171.0,173.0,4339.0,58.0,2116.0,188.0,4054.0,40.0,1500.0,175.0,3157.0,112.0,1910.0,2.0,17.0
IN,2020-08-23,58.0,1229.0,146.0,4485.0,105.0,2221.0,211.0,4265.0,51.0,1551.0,154.0,3311.0,144.0,2054.0,0.0,17.0
IN,2020-08-30,79.0,1308.0,129.0,4614.0,120.0,2341.0,185.0,4450.0,30.0,1581.0,162.0,3473.0,113.0,2167.0,0.0,17.0
IN,2020-09-06,71.0,1379.0,138.0,4752.0,128.0,2469.0,199.0,4649.0,30.0,1611.0,180.0,3653.0,147.0,2314.0,5.0,22.0
IN,2020-09-13,33.0,1412.0,164.0,4916.0,50.0,2519.0,190.0,4839.0,33.0,1644.0,246.0,3899.0,96.0,2410.0,0.0,22.0
IN,2020-09-20,62.0,1474.0,242.0,5158.0,36.0,2555.0,174.0,5013.0,25.0,1669.0,266.0,4165.0,85.0,2495.0,0.0,22.0
IN,2020-09-27,33.0,1507.0,291.0,5449.0,69.0,2624.0,178.0,5191.0,36.0,1705.0,257.0,4422.0,119.0,2614.0,2.0,24.0
IN,2020-10-04,38.0,1545.0,471.0,5920.0,29.0,2653.0,221.0,5412.0,82.0,1787.0,359.0,4781.0,72.0,2686.0,1.0,25.0
IN,2020-10-11,91.0,1636.0,467.0,6387.0,91.0,2744.0,221.0,5633.0,128.0,1915.0,386.0,5167.0,99.0,2785.0,1.0,26.0
IN,2020-10-18,71.0,1707.0,585.0,6972.0,68.0,2812.0,245.0,5878.0,133.0,2048.0,511.0,5678.0,143.0,2928.0,1.0,27.0
IN,2020-10-25,91.0,1798.0,664.0,7636.0,145.0,2957.0,319.0,6197.0,166.0,2214.0,525.0,6203.0,141.0,3069.0,0.0,27.0
IN,2020-11-01,120.0,1918.0,742.0,8378.0,125.0,3082.0,281.0,6478.0,228.0,2442.0,547.0,6750.0,169.0,3238.0,2.0,29.0
KS,2020-05-24,77.0,77.0,210.0,210.0,343.0,343.0,481.0,481.0,53.0,53.0,153.0,153.0,558.0,558.0,0.0,0.0
KS,2020-05-31,19.0,96.0,18.0,228.0,55.0,398.0,81.0,562.0,3.0,56.0,29.0,182.0,138.0,696.0,0.0,0.0
KS,2020-06-07,21.0,117.0,28.0,256.0,70.0,468.0,88.0,650.0,17.0,73.0,33.0,215.0,92.0,788.0,0.0,0.0
KS,2020-06-14,11.0,128.0,29.0,285.0,36.0,504.0,77.0,727.0,5.0,78.0,42.0,257.0,54.0,842.0,0.0,0.0
KS,2020-06-21,9.0,137.0,32.0,317.0,57.0,561.0,82.0,809.0,7.0,85.0,50.0,307.0,65.0,907.0,0.0,0.0
KS,2020-06-28,19.0,156.0,42.0,359.0,42.0,603.0,81.0,890.0,10.0,95.0,42.0,349.0,125.0,1032.0,0.0,0.0
KS,2020-07-05,19.0,175.0,55.0,414.0,80.0,683.0,91.0,981.0,7.0,102.0,52.0,401.0,163.0,1195.0,0.0,0.0
KS,2020-07-12,10.0,185.0,16.0,430.0,63.0,746.0,66.0,1047.0,9.0,111.0,59.0,460.0,121.0,1316.0,0.0,0.0
KS,2020-07-19,35.0,220.0,37.0,467.0,90.0,836.0,73.0,1120.0,4.0,115.0,66.0,526.0,194.0,1510.0,0.0,0.0
KS,2020-07-26,25.0,245.0,68.0,535.0,85.0,921.0,85.0,1205.0,10.0,125.0,76.0,602.0,180.0,1690.0,0.0,0.0
KS,2020-08-02,23.0,268.0,60.0,595.0,84.0,1005.0,94.0,1299.0,12.0,137.0,70.0,672.0,107.0,1797.0,0.0,0.0
KS,2020-08-09,33.0,301.0,57.0,652.0,62.0,1067.0,91.0,1390.0,8.0,145.0,77.0,749.0,98.0,1895.0,0.0,0.0
KS,2020-08-16,38.0,339.0,95.0,747.0,52.0,1119.0,103.0,1493.0,10.0,155.0,70.0,819.0,95.0,1990.0,0.0,0.0
KS,2020-08-23,34.0,373.0,137.0,884.0,61.0,1180.0,85.0,1578.0,17.0,172.0,124.0,943.0,127.0,2117.0,1.0,1.0
KS,2020-08-30,26.0,399.0,80.0,964.0,106.0,1286.0,101.0,1679.0,33.0,205.0,103.0,1046.0,136.0,2253.0,0.0,1.0
KS,2020-09-06,22.0,421.0,134.0,1098.0,94.0,1380.0,94.0,1773.0,25.0,230.0,147.0,1193.0,130.0,2383.0,0.0,1.0
KS,2020-09-13,28.0,449.0,79.0,1177.0,41.0,1421.0,90.0,1863.0,26.0,256.0,147.0,1340.0,123.0,2506.0,0.0,1.0
KS,2020-09-20,26.0,475.0,164.0,1341.0,67.0,1488.0,83.0,1946.0,16.0,272.0,143.0,1483.0,120.0,2626.0,0.0,1.0
KS,2020-09-27,24.0,499.0,234.0,1575.0,76.0,1564.0,109.0,2055.0,23.0,295.0,230.0,1713.0,166.0,2792.0,2.0,3.0
KS,2020-10-04,40.0,539.0,112.0,1687.0,38.0,1602.0,125.0,2180.0,39.0,334.0,173.0,1886.0,105.0,2897.0,0.0,3.0
KS,2020-10-11,38.0,577.0,180.0,1867.0,28.0,1630.0,110.0,2290.0,32.0,366.0,173.0,2059.0,119.0,3016.0,0.0,3.0
KS,2020-10-18,30.0,607.0,194.0,2061.0,41.0,1671.0,116.0,2406.0,34.0,400.0,273.0,2332.0,140.0,3156.0,0.0,3.0
KS,2020-10-25,64.0,671.0,128.0,2189.0,40.0,1711.0,128.0,2534.0,49.0,449.0,192.0,2524.0,98.0,3254.0,0.0,3.0
KS,2020-11-01,28.0,699.0,217.0,2406.0,59.0,1770.0,83.0,2617.0,29.0,478.0,246.0,2770.0,134.0,3388.0,0.0,3.0
KY,2020-05-24,185.0,185.0,783.0,783.0,552.0,552.0,791.0,791.0,188.0,188.0,423.0,423.0,539.0,539.0,3.0,3.0
KY,2020-05-31,92.0,277.0,135.0,918.0,67.0,619.0,113.0,904.0,34.0,222.0,76.0,499.0,89.0,628.0,2.0,5.0
KY,2020-06-07,71.0,348.0,114.0,1032.0,40.0,659.0,97.0,1001.0,20.0,242.0,60.0,559.0,60.0,688.0,1.0,6.0
KY,2020-06-14,75.0,423.0,73.0,1105.0,37.0,696.0,121.0,1122.0,16.0,258.0,44.0,603.0,48.0,736.0,0.0,6.0
KY,2020-06-21,51.0,474.0,113.0,1218.0,46.0,742.0,120.0,1242.0,18.0,276.0,79.0,682.0,81.0,817.0,0.0,6.0
KY,2020-06-28,49.0,523.0,215.0,1433.0,61.0,803.0,110.0,1352.0,9.0,285.0,127.0,809.0,76.0,893.0,0.0,6.0
KY,2020-07-05,46.0,569.0,109.0,1542.0,40.0,843.0,111.0,1463.0,34.0,319.0,106.0,915.0,84.0,977.0,1.0,7.0
KY,2020-07-12,66.0,635.0,156.0,1698.0,46.0,889.0,106.0,1569.0,22.0,341.0,102.0,1017.0,65.0,1042.0,0.0,7.0
KY,2020-07-19,60.0,695.0,103.0,1801.0,38.0,927.0,117.0,1686.0,28.0,369.0,105.0,1122.0,87.0,1129.0,0.0,7.0
KY,2020-07-26,69.0,764.0,114.0,1915.0,33.0,960.0,93.0,1779.0,18.0,387.0,97.0,1219.0,65.0,1194.0,0.0,7.0
KY,2020-08-02,50.0,814.0,83.0,1998.0,30.0,990.0,85.0,1864.0,15.0,402.0,94.0,1313.0,72.0,1266.0,0.0,7.0
KY,2020-08-09,63.0,877.0,47.0,2045.0,33.0,1023.0,79.0,1943.0,12.0,414.0,84.0,1397.0,86.0,1352.0,0.0,7.0
KY,2020-08-16,54.0,931.0,166.0,2211.0,38.0,1061.0,89.0,2032.0,23.0,437.0,195.0,1592.0,101.0,1453.0,0.0,7.0
KY,2020-08-23,43.0,974.0,172.0,2383.0,49.0,1110.0,118.0,2150.0,25.0,462.0,130.0,1722.0,49.0,1502.0,1.0,8.0
KY,2020-08-30,47.0,1021.0,218.0,2601.0,33.0,1143.0,134.0,2284.0,33.0,495.0,182.0,1904.0,61.0,1563.0,1.0,9.0
KY,2020-09-06,40.0,1061.0,182.0,2783.0,68.0,1211.0,137.0,2421.0,29.0,524.0,150.0,2054.0,63.0,1626.0,0.0,9.0
KY,2020-09-13,35.0,1096.0,128.0,2911.0,41.0,1252.0,123.0,2544.0,35.0,559.0,146.0,2200.0,38.0,1664.0,1.0,10.0
KY,2020-09-20,39.0,1135.0,175.0,3086.0,43.0,1295.0,104.0,2648.0,21.0,580.0,159.0,2359.0,74.0,1738.0,0.0,10.0
KY,2020-09-27,27.0,1162.0,244.0,3330.0,86.0,1381.0,130.0,2778.0,32.0,612.0,225.0,2584.0,68.0,1806.0,0.0,10.0
KY,2020-10-04,61.0,1223.0,222.0,3552.0,90.0,1471.0,126.0,2904.0,35.0,647.0,236.0,2820.0,111.0,1917.0,1.0,11.0
KY,2020-10-11,61.0,1284.0,389.0,3941.0,80.0,1551.0,158.0,3062.0,54.0,701.0,317.0,3137.0,87.0,2004.0,0.0,11.0
KY,2020-10-18,74.0,1358.0,405.0,4346.0,65.0,1616.0,153.0,3215.0,56.0,757.0,405.0,3542.0,69.0,2073.0,0.0,11.0
KY,2020-10-25,70.0,1428.0,365.0,4711.0,74.0,1690.0,183.0,3398.0,89.0,846.0,308.0,3850.0,76.0,2149.0,2.0,13.0
KY,2020-11-01,59.0,1487.0,505.0,5216.0,56.0,1746.0,182.0,3580.0,95.0,941.0,308.0,4158.0,71.0,2220.0,0.0,13.0
LA,2020-05-24,744.0,744.0,2249.0,2249.0,744.0,744.0,1545.0,1545.0,655.0,655.0,1192.0,1192.0,513.0,513.0,11.0,11.0
LA,2020-05-31,171.0,915.0,401.0,2650.0,73.0,817.0,282.0,1827.0,123.0,778.0,297.0,1489.0,92.0,605.0,4.0,15.0
LA,2020-06-07,108.0,1023.0,287.0,2937.0,49.0,866.0,160.0,1987.0,67.0,845.0,176.0,1665.0,68.0,673.0,1.0,16.0
LA,2020-06-14,104.0,1127.0,230.0,3167.0,37.0,903.0,178.0,2165.0,72.0,917.0,202.0,1867.0,34.0,707.0,0.0,16.0
LA,2020-06-21,100.0,1227.0,211.0,3378.0,33.0,936.0,192.0,2357.0,61.0,978.0,225.0,2092.0,54.0,761.0,1.0,17.0
LA,2020-06-28,77.0,1304.0,217.0,3595.0,41.0,977.0,181.0,2538.0,67.0,1045.0,254.0,2346.0,44.0,805.0,0.0,17.0
LA,2020-07-05,75.0,1379.0,210.0,3805.0,32.0,1009.0,184.0,2722.0,63.0,1108.0,269.0,2615.0,75.0,880.0,0.0,17.0
LA,2020-07-12,96.0,1475.0,316.0,4121.0,40.0,1049.0,207.0,2929.0,72.0,1180.0,356.0,2971.0,50.0,930.0,0.0,17.0
LA,2020-07-19,108.0,1583.0,515.0,4636.0,35.0,1084.0,179.0,3108.0,83.0,1263.0,474.0,3445.0,100.0,1030.0,0.0,17.0
LA,2020-07-26,129.0,1712.0,553.0,5189.0,108.0,1192.0,206.0,3314.0,75.0,1338.0,484.0,3929.0,82.0,1112.0,5.0,22.0
LA,2020-08-02,151.0,1863.0,559.0,5748.0,47.0,1239.0,228.0,3542.0,95.0,1433.0,437.0,4366.0,60.0,1172.0,1.0,23.0
LA,2020-08-09,114.0,1977.0,511.0,6259.0,21.0,1260.0,184.0,3726.0,73.0,1506.0,398.0,4764.0,46.0,1218.0,3.0,26.0
LA,2020-08-16,86.0,2063.0,478.0,6737.0,31.0,1291.0,169.0,3895.0,67.0,1573.0,404.0,5168.0,30.0,1248.0,0.0,26.0
LA,2020-08-23,75.0,2138.0,330.0,7067.0,17.0,1308.0,165.0,4060.0,62.0,1635.0,257.0,5425.0,32.0,1280.0,0.0,26.0
LA,2020-08-30,72.0,2210.0,221.0,7288.0,14.0,1322.0,126.0,4186.0,29.0,1664.0,163.0,5588.0,36.0,1316.0,2.0,28.0
LA,2020-09-06,53.0,2263.0,112.0,7400.0,5.0,1327.0,151.0,4337.0,24.0,1688.0,130.0,5718.0,23.0,1339.0,2.0,30.0
LA,2020-09-13,28.0,2291.0,138.0,7538.0,3.0,1330.0,156.0,4493.0,33.0,1721.0,154.0,5872.0,23.0,1362.0,1.0,31.0
LA,2020-09-20,46.0,2337.0,83.0,7621.0,9.0,1339.0,147.0,4640.0,23.0,1744.0,101.0,5973.0,16.0,1378.0,0.0,31.0
LA,2020-09-27,60.0,2397.0,124.0,7745.0,4.0,1343.0,166.0,4806.0,25.0,1769.0,104.0,6077.0,16.0,1394.0,0.0,31.0
LA,2020-10-04,41.0,2438.0,149.0,7894.0,18.0,1361.0,146.0,4952.0,27.0,1796.0,116.0,6193.0,19.0,1413.0,0.0,31.0
LA,2020-10-11,67.0,2505.0,94.0,7988.0,5.0,1366.0,132.0,5084.0,20.0,1816.0,112.0,6305.0,26.0,1439.0,1.0,32.0
LA,2020-10-18,51.0,2556.0,128.0,8116.0,17.0,1383.0,148.0,5232.0,26.0,1842.0,77.0,6382.0,10.0,1449.0,1.0,33.0
LA,2020-10-25,43.0,2599.0,157.0,8273.0,6.0,1389.0,168.0,5400.0,26.0,1868.0,94.0,6476.0,13.0,1462.0,1.0,34.0
LA,2020-11-01,24.0,2623.0,73.0,8346.0,11.0,1400.0,117.0,5517.0,20.0,1888.0,78.0,6554.0,15.0,1477.0,0.0,34.0
MA,2020-05-24,1877.0,1877.0,8985.0,8985.0,2673.0,2673.0,4317.0,4317.0,2733.0,2733.0,4875.0,4875.0,1289.0,1289.0,13.0,13.0
MA,2020-05-31,304.0,2181.0,462.0,9447.0,244.0,2917.0,407.0,4724.0,249.0,2982.0,415.0,5290.0,87.0,1376.0,3.0,16.0
MA,2020-06-07,278.0,2459.0,303.0,9750.0,217.0,3134.0,258.0,4982.0,149.0,3131.0,167.0,5457.0,92.0,1468.0,1.0,17.0
MA,2020-06-14,245.0,2704.0,281.0,10031.0,161.0,3295.0,262.0,5244.0,114.0,3245.0,126.0,5583.0,82.0,1550.0,3.0,20.0
MA,2020-06-21,165.0,2869.0,137.0,10168.0,108.0,3403.0,223.0,5467.0,100.0,3345.0,58.0,5641.0,65.0,1615.0,0.0,20.0
MA,2020-06-28,178.0,3047.0,95.0,10263.0,123.0,3526.0,206.0,5673.0,52.0,3397.0,28.0,5669.0,54.0,1669.0,0.0,20.0
MA,2020-07-05,140.0,3187.0,42.0,10305.0,92.0,3618.0,137.0,5810.0,38.0,3435.0,28.0,5697.0,53.0,1722.0,0.0,20.0
MA,2020-07-12,146.0,3333.0,33.0,10338.0,64.0,3682.0,154.0,5964.0,32.0,3467.0,70.0,5767.0,26.0,1748.0,1.0,21.0
MA,2020-07-19,117.0,3450.0,23.0,10361.0,88.0,3770.0,174.0,6138.0,18.0,3485.0,104.0,5871.0,38.0,1786.0,0.0,21.0
MA,2020-07-26,127.0,3577.0,59.0,10420.0,35.0,3805.0,246.0,6384.0,21.0,3506.0,104.0,5975.0,25.0,1811.0,1.0,22.0
MA,2020-08-02,78.0,3622.0,42.0,10419.0,46.0,3849.0,151.0,6508.0,19.0,3503.0,91.0,6033.0,27.0,1838.0,0.0,22.0
MA,2020-08-09,62.0,3684.0,58.0,10477.0,79.0,3928.0,147.0,6655.0,13.0,3516.0,109.0,6142.0,34.0,1872.0,0.0,22.0
MA,2020-08-16,75.0,3759.0,25.0,10502.0,53.0,3981.0,140.0,6795.0,14.0,3530.0,62.0,6204.0,30.0,1902.0,0.0,22.0
MA,2020-08-23,103.0,3862.0,19.0,10521.0,35.0,4016.0,147.0,6942.0,12.0,3542.0,53.0,6257.0,29.0,1931.0,0.0,22.0
MA,2020-08-30,77.0,3939.0,8.0,10529.0,38.0,4054.0,166.0,7108.0,8.0,3550.0,57.0,6314.0,28.0,1959.0,0.0,22.0
MA,2020-09-06,42.0,3981.0,31.0,10560.0,35.0,4089.0,138.0,7246.0,4.0,3554.0,52.0,6366.0,25.0,1984.0,0.0,22.0
MA,2020-09-13,79.0,4060.0,17.0,10577.0,40.0,4129.0,135.0,7381.0,1.0,3555.0,26.0,6392.0,19.0,2003.0,0.0,22.0
MA,2020-09-20,88.0,4148.0,42.0,10619.0,48.0,4177.0,165.0,7546.0,11.0,3566.0,58.0,6450.0,43.0,2046.0,0.0,22.0
MA,2020-09-27,93.0,4241.0,37.0,10656.0,52.0,4229.0,165.0,7711.0,6.0,3572.0,39.0,6489.0,44.0,2090.0,0.0,22.0
MA,2020-10-04,93.0,4334.0,67.0,10723.0,51.0,4280.0,158.0,7869.0,8.0,3580.0,72.0,6561.0,31.0,2121.0,0.0,22.0
MA,2020-10-11,89.0,4423.0,79.0,10802.0,69.0,4349.0,162.0,8031.0,5.0,3585.0,65.0,6626.0,42.0,2163.0,0.0,22.0
MA,2020-10-18,59.0,4482.0,78.0,10880.0,92.0,4441.0,172.0,8203.0,13.0,3598.0,73.0,6699.0,53.0,2216.0,1.0,23.0
MA,2020-10-25,116.0,4598.0,86.0,10966.0,96.0,4537.0,149.0,8352.0,10.0,3608.0,120.0,6819.0,45.0,2261.0,0.0,23.0
MA,2020-11-01,87.0,4685.0,76.0,11042.0,59.0,4596.0,164.0,8516.0,15.0,3623.0,119.0,6938.0,56.0,2317.0,0.0,23.0
MD,2020-05-24,656.0,656.0,2959.0,2959.0,839.0,839.0,1639.0,1639.0,657.0,657.0,1390.0,1390.0,656.0,656.0,5.0,5.0
MD,2020-05-31,159.0,815.0,562.0,3521.0,156.0,995.0,238.0,1877.0,125.0,782.0,330.0,1720.0,156.0,812.0,2.0,7.0
MD,2020-06-07,175.0,990.0,279.0,3800.0,116.0,1111.0,237.0,2114.0,105.0,887.0,256.0,1976.0,103.0,915.0,4.0,11.0
MD,2020-06-14,131.0,1121.0,254.0,4054.0,68.0,1179.0,214.0,2328.0,89.0,976.0,200.0,2176.0,79.0,994.0,1.0,12.0
MD,2020-06-21,111.0,1232.0,120.0,4174.0,61.0,1240.0,199.0,2527.0,63.0,1039.0,88.0,2264.0,56.0,1050.0,4.0,16.0
MD,2020-06-28,94.0,1326.0,75.0,4249.0,66.0,1306.0,144.0,2671.0,34.0,1073.0,82.0,2346.0,42.0,1092.0,1.0,17.0
MD,2020-07-05,86.0,1412.0,77.0,4326.0,71.0,1377.0,194.0,2865.0,56.0,1129.0,108.0,2454.0,49.0,1141.0,2.0,19.0
MD,2020-07-12,54.0,1466.0,126.0,4452.0,76.0,1453.0,144.0,3009.0,12.0,1141.0,157.0,2611.0,63.0,1204.0,2.0,21.0
MD,2020-07-19,63.0,1529.0,158.0,4610.0,37.0,1490.0,149.0,3158.0,20.0,1161.0,186.0,2797.0,52.0,1256.0,0.0,21.0
MD,2020-07-26,91.0,1620.0,134.0,4744.0,37.0,1527.0,128.0,3286.0,22.0,1183.0,144.0,2941.0,52.0,1308.0,0.0,21.0
MD,2020-08-02,47.0,1667.0,155.0,4899.0,30.0,1557.0,116.0,3402.0,19.0,1202.0,132.0,3073.0,41.0,1349.0,0.0,21.0
MD,2020-08-09,76.0,1743.0,97.0,4996.0,36.0,1593.0,154.0,3556.0,25.0,1227.0,131.0,3204.0,33.0,1382.0,3.0,24.0
MD,2020-08-16,64.0,1807.0,71.0,5067.0,30.0,1623.0,121.0,3677.0,15.0,1242.0,82.0,3286.0,49.0,1431.0,1.0,25.0
MD,2020-08-23,65.0,1872.0,52.0,5119.0,18.0,1641.0,118.0,3795.0,5.0,1247.0,113.0,3399.0,32.0,1463.0,0.0,25.0
MD,2020-08-30,66.0,1938.0,25.0,5144.0,16.0,1657.0,124.0,3919.0,6.0,1253.0,63.0,3462.0,27.0,1490.0,1.0,26.0
